run_timestamp,bug,dataset,stage,input_type,duration_s,gpu_energy_j,codecarbon_energy_kwh,codecarbon_co2_kg
2026-08-19T11:57:36,Jsoup-30,Defects4J,SR,bug_report,14.273,4642.772,0.001486,0.00069
2026-08-19T11:57:36,Jsoup-31,Defects4J,SR,bug_report,11.176,3636.94,0.001149,0.000534
2026-08-19T11:57:36,Jsoup-32,Defects4J,SR,bug_report,18.605,4396.38,0.001493,0.000693
2026-08-19T11:57:36,Jsoup-33,Defects4J,SR,bug_report,16.356,4717.9,0.00154,0.000715
2026-08-19T11:57:36,Jsoup-34,Defects4J,SR,bug_report,17.091,4499.7,0.001499,0.000696
2026-08-19T11:57:36,Jsoup-35,Defects4J,SR,bug_report,14.277,3925.247,0.0013,0.000604
2026-08-19T11:57:36,Jsoup-36,Defects4J,SR,bug_report,17.272,4867.155,0.001604,0.000745
2026-08-19T11:57:36,Jsoup-37,Defects4J,SR,bug_report,14.51,3954.216,0.001294,0.000601
2026-08-19T11:57:36,Jsoup-38,Defects4J,SR,bug_report,19.344,4795.523,0.001622,0.000754
2026-08-19T11:57:36,Jsoup-39,Defects4J,SR,bug_report,13.845,3801.775,0.001245,0.000578
2026-08-19T11:57:36,Jsoup-4,Defects4J,SR,bug_report,12.263,3602.101,0.001166,0.000542
2026-08-19T11:57:36,Jsoup-40,Defects4J,SR,bug_report,10.877,3563.209,0.00112,0.00052
2026-08-19T11:57:36,Jsoup-41,Defects4J,SR,bug_report,19.49,4389.908,0.001505,0.000699
2026-08-19T11:57:36,Jsoup-42,Defects4J,SR,bug_report,23.34,6291.272,0.002106,0.000978
2026-08-19T11:57:36,Jsoup-43,Defects4J,SR,bug_report,13.114,3541.209,0.00116,0.000539
2026-08-19T11:57:36,Jsoup-44,Defects4J,SR,bug_report,17.773,4743.56,0.001578,0.000733
2026-08-19T11:57:36,Jsoup-46,Defects4J,SR,bug_report,19.441,5508.85,0.001822,0.000846
2026-08-19T11:57:36,Jsoup-47,Defects4J,SR,bug_report,17.948,4477.341,0.001509,0.000701
2026-08-19T11:57:36,Jsoup-48,Defects4J,SR,bug_report,19.457,5476.487,0.001813,0.000842
2026-08-19T11:57:36,Jsoup-49,Defects4J,SR,bug_report,17.131,4564.988,0.001517,0.000705
2026-08-19T11:57:36,Jsoup-5,Defects4J,SR,bug_report,11.337,3451.823,0.001098,0.00051
2026-08-19T11:57:36,Jsoup-50,Defects4J,SR,bug_report,16.127,3976.698,0.001332,0.000619
2026-08-19T11:57:36,Jsoup-51,Defects4J,SR,bug_report,16.778,4683.19,0.00154,0.000715
2026-08-19T11:57:36,Jsoup-52,Defects4J,SR,bug_report,17.558,5356.637,0.001745,0.000811
2026-08-19T11:57:36,Jsoup-53,Defects4J,SR,bug_report,14.803,4077.715,0.001347,0.000626
2026-08-19T11:57:36,Jsoup-54,Defects4J,SR,bug_report,14.002,4283.605,0.001381,0.000642
2026-08-19T11:57:36,Jsoup-55,Defects4J,SR,bug_report,17.736,4365.84,0.001469,0.000683
2026-08-19T11:57:36,Jsoup-56,Defects4J,SR,bug_report,22.948,5927.106,0.002006,0.000932
2026-08-19T11:57:36,Jsoup-57,Defects4J,SR,bug_report,16.942,4622.035,0.001528,0.00071
2026-08-19T11:57:36,Jsoup-58,Defects4J,SR,bug_report,19.948,5138.972,0.001725,0.000802
2026-08-19T11:57:36,Jsoup-59,Defects4J,SR,bug_report,18.5,5063.963,0.001679,0.00078
2026-08-19T11:57:36,Jsoup-6,Defects4J,SR,bug_report,14.982,4353.623,0.001418,0.000659
2026-08-19T11:57:36,Jsoup-60,Defects4J,SR,bug_report,18.078,5145.386,0.001695,0.000788
2026-08-19T11:57:36,Jsoup-61,Defects4J,SR,bug_report,16.941,4261.744,0.001436,0.000667
2026-08-19T11:57:36,Jsoup-62,Defects4J,SR,bug_report,13.526,3601.372,0.001185,0.000551
2026-08-19T11:57:36,Jsoup-63,Defects4J,SR,bug_report,16.833,4600.351,0.001505,0.000699
2026-08-19T11:57:36,Jsoup-64,Defects4J,SR,bug_report,16.315,4441.304,0.001474,0.000685
2026-08-20T07:38:26,Chart-1,Defects4J,SR,bug_report,358.491,39122.046,0.021325,0.009907
2026-08-20T07:38:26,Chart-11,Defects4J,SR,bug_report,438.518,50704.111,0.02687,0.012483
2026-08-20T07:38:26,Chart-12,Defects4J,SR,bug_report,503.88,58656.751,0.030986,0.014396
2026-08-20T07:38:26,Chart-16,Defects4J,SR,bug_report,347.929,40317.681,0.021346,0.009917
2026-08-20T07:38:26,Chart-17,Defects4J,SR,bug_report,410.751,47650.09,0.025212,0.011713
2026-08-20T07:38:26,Chart-2,Defects4J,SR,bug_report,366.118,42392.997,0.022453,0.010431
2026-08-20T07:38:26,Chart-5,Defects4J,SR,bug_report,367.41,43942.188,0.022919,0.010648
2026-08-21T08:28:26,Chart-1,Defects4J,SR,bug_report,23.907,4162.577,0.001781,0.000828
2026-08-21T08:28:26,Chart-11,Defects4J,SR,bug_report,26.163,4237.753,0.001858,0.000863
2026-08-21T08:28:26,Chart-12,Defects4J,SR,bug_report,23.791,4674.659,0.001917,0.000891
2026-08-21T08:28:26,Chart-16,Defects4J,SR,bug_report,38.481,5430.305,0.002558,0.001188
2026-08-21T08:28:26,Chart-17,Defects4J,SR,bug_report,33.97,5255.813,0.00237,0.001101
2026-08-21T08:28:26,Chart-2,Defects4J,SR,bug_report,53.753,5932.634,0.003146,0.001462
2026-08-21T08:28:26,Chart-5,Defects4J,SR,bug_report,20.509,3533.028,0.001501,0.000697
2026-08-21T08:28:26,Chart-9,Defects4J,SR,bug_report,31.479,4391.753,0.002085,0.000969
2026-08-21T08:28:26,Cli-1,Defects4J,SR,bug_report,11.594,3352.265,0.001191,0.000553
2026-08-21T08:28:26,Cli-10,Defects4J,SR,bug_report,9.533,2990.434,0.001026,0.000477
2026-08-21T08:28:26,Cli-11,Defects4J,SR,bug_report,10.837,3276.195,0.001138,0.000529
2026-08-21T08:28:26,Cli-12,Defects4J,SR,bug_report,10.942,3251.81,0.001155,0.000537
2026-08-21T08:28:26,Cli-13,Defects4J,SR,bug_report,12.598,3602.372,0.001295,0.000602
2026-08-21T08:28:26,Cli-14,Defects4J,SR,bug_report,13.296,3790.98,0.001353,0.000629
2026-08-21T08:28:26,Cli-15,Defects4J,SR,bug_report,14.951,4334.18,0.001558,0.000724
2026-08-21T08:28:26,Cli-16,Defects4J,SR,bug_report,9.032,2652.321,0.000918,0.000426
2026-08-21T08:28:26,Cli-17,Defects4J,SR,bug_report,8.735,2658.336,0.00091,0.000423
2026-08-21T08:28:26,Cli-18,Defects4J,SR,bug_report,8.514,2665.69,0.000903,0.000419
2026-08-21T08:28:26,Cli-19,Defects4J,SR,bug_report,8.521,2664.843,0.000902,0.000419
2026-08-21T08:28:26,Cli-2,Defects4J,SR,bug_report,11.463,3608.369,0.001254,0.000582
2026-08-21T08:28:26,Cli-20,Defects4J,SR,bug_report,9.632,3038.394,0.001044,0.000485
2026-08-21T08:28:26,Cli-21,Defects4J,SR,bug_report,9.048,2855.958,0.000973,0.000452
2026-08-21T08:28:26,Cli-22,Defects4J,SR,bug_report,10.831,3335.549,0.001159,0.000539
2026-08-21T08:28:26,Cli-23,Defects4J,SR,bug_report,7.356,2452.599,0.000813,0.000378
2026-08-21T08:28:26,Cli-24,Defects4J,SR,bug_report,7.328,2452.845,0.000812,0.000377
2026-08-21T08:28:26,Cli-25,Defects4J,SR,bug_report,7.41,2368.845,0.000817,0.00038
2026-08-21T08:28:26,Cli-26,Defects4J,SR,bug_report,9.002,2843.955,0.000969,0.00045
2026-08-21T08:28:26,Cli-27,Defects4J,SR,bug_report,8.335,2633.526,0.000884,0.000411
2026-08-21T08:28:26,Cli-28,Defects4J,SR,bug_report,10.671,3175.628,0.001111,0.000516
2026-08-21T08:28:26,Cli-29,Defects4J,SR,bug_report,11.213,3400.975,0.001189,0.000553
2026-08-21T08:28:26,Cli-3,Defects4J,SR,bug_report,10.911,3349.037,0.00117,0.000544
2026-08-21T08:28:26,Cli-30,Defects4J,SR,bug_report,12.525,3787.733,0.00133,0.000618
2026-08-21T08:28:26,Cli-31,Defects4J,SR,bug_report,11.883,3769.21,0.001308,0.000608
2026-08-21T08:28:26,Cli-32,Defects4J,SR,bug_report,8.958,2905.94,0.000986,0.000458
2026-08-21T08:28:26,Cli-33,Defects4J,SR,bug_report,8.094,2572.873,0.00089,0.000414
2026-08-21T08:28:26,Cli-34,Defects4J,SR,bug_report,9.376,2818.203,0.000981,0.000456
2026-08-21T08:28:26,Cli-35,Defects4J,SR,bug_report,8.665,2744.234,0.000932,0.000433
2026-08-21T08:28:26,Cli-36,Defects4J,SR,bug_report,9.986,2969.203,0.001029,0.000478
2026-08-21T08:28:26,Cli-37,Defects4J,SR,bug_report,9.363,2878.341,0.000987,0.000459
2026-08-21T08:28:26,Cli-38,Defects4J,SR,bug_report,9.246,2804.801,0.000977,0.000454
2026-08-21T08:28:26,Cli-39,Defects4J,SR,bug_report,12.413,3874.634,0.00135,0.000627
2026-08-21T08:28:26,Cli-4,Defects4J,SR,bug_report,10.556,3267.862,0.001133,0.000526
2026-08-21T08:28:26,Cli-40,Defects4J,SR,bug_report,8.901,2708.96,0.00093,0.000432
2026-08-21T08:28:26,Cli-5,Defects4J,SR,bug_report,12.737,3808.814,0.001352,0.000628
2026-08-21T08:28:26,Cli-7,Defects4J,SR,bug_report,9.622,2804.377,0.000986,0.000458
2026-08-21T08:28:26,Cli-8,Defects4J,SR,bug_report,8.232,2669.877,0.000903,0.00042
2026-08-21T08:28:26,Cli-9,Defects4J,SR,bug_report,8.926,2786.324,0.000951,0.000442
2026-08-21T08:28:26,Closure-1,Defects4J,SR,bug_report,52.674,10233.543,0.004299,0.001997
2026-08-21T08:28:26,Closure-10,Defects4J,SR,bug_report,54.677,10731.114,0.004495,0.002088
2026-08-21T08:28:26,Closure-100,Defects4J,SR,bug_report,19.381,4885.181,0.001838,0.000854
2026-08-21T08:28:26,Closure-101,Defects4J,SR,bug_report,8.963,2851.179,0.000968,0.00045
2026-08-21T08:28:26,Closure-102,Defects4J,SR,bug_report,41.476,9725.918,0.003831,0.00178
2026-08-21T08:28:26,Closure-103,Defects4J,SR,bug_report,10.184,3250.984,0.001117,0.000519
2026-08-21T08:28:26,Closure-104,Defects4J,SR,bug_report,10.363,3288.78,0.001134,0.000527
2026-08-21T08:28:26,Closure-105,Defects4J,SR,bug_report,10.309,3327.211,0.001143,0.000531
2026-08-21T08:28:26,Closure-106,Defects4J,SR,bug_report,10.91,3507.766,0.00121,0.000562
2026-08-21T08:28:26,Closure-107,Defects4J,SR,bug_report,10.704,3362.834,0.001182,0.000549
2026-08-21T08:28:26,Closure-108,Defects4J,SR,bug_report,10.718,3392.013,0.00119,0.000553
2026-08-21T08:28:26,Closure-109,Defects4J,SR,bug_report,10.88,3467.479,0.001198,0.000556
2026-08-21T08:28:26,Closure-11,Defects4J,SR,bug_report,24.932,4940.168,0.002016,0.000937
2026-08-21T08:28:26,Closure-110,Defects4J,SR,bug_report,65.787,11324.696,0.00501,0.002328
2026-08-21T08:28:26,Closure-111,Defects4J,SR,bug_report,59.743,11798.676,0.004958,0.002303
2026-08-21T08:28:26,Closure-112,Defects4J,SR,bug_report,10.671,3347.251,0.001159,0.000539
2026-08-21T08:28:26,Closure-113,Defects4J,SR,bug_report,10.663,3319.803,0.001166,0.000542
2026-08-21T08:28:26,Closure-114,Defects4J,SR,bug_report,10.828,3345.461,0.001177,0.000547
2026-08-21T08:28:26,Closure-115,Defects4J,SR,bug_report,10.745,3425.038,0.001181,0.000549
2026-08-21T08:28:26,Closure-116,Defects4J,SR,bug_report,10.712,3433.012,0.001184,0.00055
2026-08-21T08:28:26,Closure-117,Defects4J,SR,bug_report,10.921,3500.537,0.001205,0.00056
2026-08-21T08:28:26,Closure-118,Defects4J,SR,bug_report,51.941,11365.508,0.004588,0.002132
2026-08-21T08:28:26,Closure-119,Defects4J,SR,bug_report,52.169,11233.406,0.00456,0.002118
2026-08-21T08:28:26,Closure-12,Defects4J,SR,bug_report,64.797,9609.461,0.00449,0.002086
2026-08-21T08:28:26,Closure-120,Defects4J,SR,bug_report,51.827,10976.154,0.004479,0.002081
2026-08-21T08:28:26,Closure-121,Defects4J,SR,bug_report,52.086,11144.87,0.004534,0.002106
2026-08-21T08:28:26,Closure-122,Defects4J,SR,bug_report,51.899,11117.474,0.004533,0.002106
2026-08-21T08:28:26,Closure-123,Defects4J,SR,bug_report,40.772,6432.809,0.002902,0.001348
2026-08-21T08:28:26,Closure-124,Defects4J,SR,bug_report,10.866,3393.726,0.001184,0.00055
2026-08-21T08:28:26,Closure-125,Defects4J,SR,bug_report,40.718,6407.139,0.002893,0.001344
2026-08-21T08:28:26,Closure-126,Defects4J,SR,bug_report,71.574,12647.552,0.005522,0.002565
2026-08-21T08:28:26,Closure-127,Defects4J,SR,bug_report,71.86,12759.973,0.005561,0.002583
2026-08-21T08:28:26,Closure-128,Defects4J,SR,bug_report,69.06,11905.606,0.005243,0.002436
2026-08-21T08:28:26,Closure-129,Defects4J,SR,bug_report,69.429,11952.752,0.005272,0.002449
2026-08-21T08:28:26,Closure-13,Defects4J,SR,bug_report,64.713,9609.987,0.004479,0.002081
2026-08-21T08:28:26,Closure-130,Defects4J,SR,bug_report,71.662,12581.785,0.005509,0.002559
2026-08-21T08:28:26,Closure-131,Defects4J,SR,bug_report,71.877,12730.608,0.00555,0.002578
2026-08-21T08:28:26,Closure-132,Defects4J,SR,bug_report,71.963,12721.967,0.005556,0.002581
2026-08-21T08:28:26,Closure-133,Defects4J,SR,bug_report,71.536,12693.325,0.005537,0.002572
2026-08-21T08:28:26,Closure-134,Defects4J,SR,bug_report,14.817,4473.813,0.00161,0.000748
2026-08-21T08:28:26,Closure-135,Defects4J,SR,bug_report,9.8,3111.279,0.001065,0.000495
2026-08-21T08:28:26,Closure-136,Defects4J,SR,bug_report,9.024,2889.179,0.000977,0.000454
2026-08-21T08:28:26,Closure-137,Defects4J,SR,bug_report,9.637,2861.886,0.00102,0.000474
2026-08-21T08:28:26,Closure-138,Defects4J,SR,bug_report,9.533,2911.498,0.001018,0.000473
2026-08-21T08:28:26,Closure-139,Defects4J,SR,bug_report,9.006,2897.403,0.000982,0.000456
2026-08-21T08:28:26,Closure-14,Defects4J,SR,bug_report,64.801,9832.442,0.004547,0.002112
2026-08-21T08:28:26,Closure-140,Defects4J,SR,bug_report,9.173,2847.518,0.000973,0.000452
2026-08-21T08:28:26,Closure-141,Defects4J,SR,bug_report,9.044,2832.913,0.000973,0.000452
2026-08-21T08:28:26,Closure-142,Defects4J,SR,bug_report,9.022,2783.863,0.000971,0.000451
2026-08-21T08:28:26,Closure-143,Defects4J,SR,bug_report,9.029,2854.841,0.000976,0.000453
2026-08-21T08:28:26,Closure-144,Defects4J,SR,bug_report,69.457,12824.992,0.005505,0.002557
2026-08-21T08:28:26,Closure-145,Defects4J,SR,bug_report,69.51,12661.279,0.005464,0.002539
2026-08-21T08:28:26,Closure-146,Defects4J,SR,bug_report,63.958,11989.487,0.005117,0.002377
2026-08-21T08:28:26,Closure-147,Defects4J,SR,bug_report,64.193,12066.71,0.005147,0.002391
2026-08-21T08:28:26,Closure-148,Defects4J,SR,bug_report,61.854,11408.275,0.004906,0.002279
2026-08-21T08:28:26,Closure-149,Defects4J,SR,bug_report,68.867,12350.713,0.005355,0.002488
2026-08-21T08:28:26,Closure-15,Defects4J,SR,bug_report,65.239,9670.095,0.004518,0.002099
2026-08-21T08:28:26,Closure-150,Defects4J,SR,bug_report,18.032,4377.323,0.001659,0.000771
2026-08-21T08:28:26,Closure-151,Defects4J,SR,bug_report,18.742,4615.162,0.001756,0.000816
2026-08-21T08:28:26,Closure-152,Defects4J,SR,bug_report,57.405,10491.414,0.00451,0.002095
2026-08-21T08:28:26,Closure-153,Defects4J,SR,bug_report,57.612,10301.153,0.004466,0.002075
2026-08-21T08:28:26,Closure-154,Defects4J,SR,bug_report,70.49,11560.523,0.005185,0.002409
2026-08-21T08:28:26,Closure-155,Defects4J,SR,bug_report,58.101,10094.967,0.004422,0.002054
2026-08-21T08:28:26,Closure-156,Defects4J,SR,bug_report,60.953,11028.824,0.004763,0.002213
2026-08-21T08:28:26,Closure-157,Defects4J,SR,bug_report,71.071,11588.817,0.005214,0.002423
2026-08-21T08:28:26,Closure-158,Defects4J,SR,bug_report,71.735,11540.12,0.005244,0.002436
2026-08-21T08:28:26,Closure-159,Defects4J,SR,bug_report,26.52,5534.574,0.002232,0.001037
2026-08-21T08:28:26,Closure-16,Defects4J,SR,bug_report,64.852,9663.062,0.004503,0.002092
2026-08-21T08:28:26,Closure-160,Defects4J,SR,bug_report,74.484,11674.85,0.005348,0.002484
2026-08-21T08:28:26,Closure-161,Defects4J,SR,bug_report,75.804,11867.844,0.005432,0.002524
2026-08-21T08:28:26,Closure-162,Defects4J,SR,bug_report,69.401,11231.063,0.005061,0.002351
2026-08-21T08:28:26,Closure-163,Defects4J,SR,bug_report,63.998,11117.133,0.004874,0.002264
2026-08-21T08:28:26,Closure-164,Defects4J,SR,bug_report,64.886,11196.024,0.004925,0.002288
2026-08-21T08:28:26,Closure-165,Defects4J,SR,bug_report,61.425,8645.785,0.004119,0.001914
2026-08-21T08:28:26,Closure-166,Defects4J,SR,bug_report,64.488,9394.523,0.004418,0.002052
2026-08-21T08:28:26,Closure-167,Defects4J,SR,bug_report,65.076,9418.73,0.004439,0.002062
2026-08-21T08:28:26,Closure-168,Defects4J,SR,bug_report,64.719,9353.492,0.004418,0.002053
2026-08-21T08:28:26,Closure-169,Defects4J,SR,bug_report,60.83,10847.362,0.004711,0.002189
2026-08-21T08:28:26,Closure-17,Defects4J,SR,bug_report,64.791,9535.351,0.004466,0.002075
2026-08-21T08:28:26,Closure-170,Defects4J,SR,bug_report,26.064,4937.821,0.002058,0.000956
2026-08-21T08:28:26,Closure-171,Defects4J,SR,bug_report,51.786,11014.349,0.00449,0.002086
2026-08-21T08:28:26,Closure-172,Defects4J,SR,bug_report,51.809,11131.73,0.004524,0.002102
2026-08-21T08:28:26,Closure-173,Defects4J,SR,bug_report,51.984,11159.385,0.004535,0.002107
2026-08-21T08:28:26,Closure-174,Defects4J,SR,bug_report,10.611,3355.717,0.001157,0.000537
2026-08-21T08:28:26,Closure-175,Defects4J,SR,bug_report,10.661,3373.567,0.001171,0.000544
2026-08-21T08:28:26,Closure-176,Defects4J,SR,bug_report,10.681,3418.51,0.001179,0.000548
2026-08-21T08:28:26,Closure-18,Defects4J,SR,bug_report,65.145,9840.76,0.004559,0.002118
2026-08-21T08:28:26,Closure-19,Defects4J,SR,bug_report,64.697,9446.124,0.004443,0.002064
2026-08-21T08:28:26,Closure-2,Defects4J,SR,bug_report,52.233,9757.812,0.004158,0.001932
2026-08-21T08:28:26,Closure-20,Defects4J,SR,bug_report,96.328,14600.674,0.006796,0.003157
2026-08-21T08:28:26,Closure-21,Defects4J,SR,bug_report,96.526,14512.468,0.00677,0.003145
2026-08-21T08:28:26,Closure-22,Defects4J,SR,bug_report,96.439,14533.97,0.006777,0.003149
2026-08-21T08:28:26,Closure-23,Defects4J,SR,bug_report,49.309,7725.55,0.003513,0.001632
2026-08-21T08:28:26,Closure-24,Defects4J,SR,bug_report,61.371,8574.146,0.004099,0.001905
2026-08-21T08:28:26,Closure-25,Defects4J,SR,bug_report,61.25,8517.565,0.00408,0.001896
2026-08-21T08:28:26,Closure-26,Defects4J,SR,bug_report,61.623,8546.063,0.004099,0.001904
2026-08-21T08:28:26,Closure-27,Defects4J,SR,bug_report,61.179,8506.555,0.004071,0.001891
2026-08-21T08:28:26,Closure-28,Defects4J,SR,bug_report,61.317,8520.892,0.004078,0.001894
2026-08-21T08:28:26,Closure-29,Defects4J,SR,bug_report,61.212,8514.383,0.004074,0.001893
2026-08-21T08:28:26,Closure-3,Defects4J,SR,bug_report,71.58,12494.402,0.005502,0.002556
2026-08-21T08:28:26,Closure-30,Defects4J,SR,bug_report,35.552,6526.118,0.002785,0.001294
2026-08-21T08:28:26,Closure-31,Defects4J,SR,bug_report,35.451,6589.092,0.00279,0.001296
2026-08-21T08:28:26,Closure-32,Defects4J,SR,bug_report,36.787,6987.714,0.002936,0.001364
2026-08-21T08:28:26,Closure-33,Defects4J,SR,bug_report,65.612,11319.703,0.004997,0.002322
2026-08-21T08:28:26,Closure-34,Defects4J,SR,bug_report,65.514,11288.971,0.004968,0.002308
2026-08-21T08:28:26,Closure-35,Defects4J,SR,bug_report,65.379,11230.549,0.00495,0.0023
2026-08-21T08:28:26,Closure-36,Defects4J,SR,bug_report,65.118,11225.759,0.00494,0.002295
2026-08-21T08:28:26,Closure-37,Defects4J,SR,bug_report,53.098,10370.477,0.004349,0.002021
2026-08-21T08:28:26,Closure-38,Defects4J,SR,bug_report,64.998,11206.295,0.004933,0.002292
2026-08-21T08:28:26,Closure-39,Defects4J,SR,bug_report,65.056,11174.211,0.004926,0.002288
2026-08-21T08:28:26,Closure-4,Defects4J,SR,bug_report,71.496,12686.493,0.005532,0.00257
2026-08-21T08:28:26,Closure-40,Defects4J,SR,bug_report,65.046,11226.761,0.004941,0.002295
2026-08-21T08:28:26,Closure-41,Defects4J,SR,bug_report,64.937,11224.379,0.004931,0.002291
2026-08-21T08:28:26,Closure-42,Defects4J,SR,bug_report,64.801,11225.644,0.004932,0.002291
2026-08-21T08:28:26,Closure-43,Defects4J,SR,bug_report,64.985,11260.401,0.004946,0.002298
2026-08-21T08:28:26,Closure-44,Defects4J,SR,bug_report,27.691,5660.011,0.002309,0.001073
2026-08-21T08:28:26,Closure-45,Defects4J,SR,bug_report,27.832,5778.514,0.002337,0.001086
2026-08-21T08:28:26,Closure-46,Defects4J,SR,bug_report,64.129,11284.332,0.004924,0.002288
2026-08-21T08:28:26,Closure-47,Defects4J,SR,bug_report,64.002,11129.566,0.004881,0.002268
2026-08-21T08:28:26,Closure-48,Defects4J,SR,bug_report,63.848,11107.183,0.004865,0.00226
2026-08-21T08:28:26,Closure-49,Defects4J,SR,bug_report,65.706,11268.077,0.004967,0.002308
2026-08-21T08:28:26,Closure-5,Defects4J,SR,bug_report,60.279,10744.497,0.004683,0.002176
2026-08-21T08:28:26,Closure-50,Defects4J,SR,bug_report,65.731,11308.574,0.004982,0.002314
2026-08-21T08:28:26,Closure-51,Defects4J,SR,bug_report,65.829,11263.595,0.004963,0.002306
2026-08-21T08:28:26,Closure-52,Defects4J,SR,bug_report,65.426,11243.912,0.004951,0.0023
2026-08-21T08:28:26,Closure-53,Defects4J,SR,bug_report,64.674,11181.945,0.004915,0.002283
2026-08-21T08:28:26,Closure-54,Defects4J,SR,bug_report,69.258,11257.169,0.005069,0.002355
2026-08-21T08:28:26,Closure-55,Defects4J,SR,bug_report,69.539,11238.498,0.005078,0.002359
2026-08-21T08:28:26,Closure-56,Defects4J,SR,bug_report,69.157,11229.565,0.00506,0.002351
2026-08-21T08:28:26,Closure-57,Defects4J,SR,bug_report,69.293,11259.433,0.005067,0.002354
2026-08-21T08:28:26,Closure-58,Defects4J,SR,bug_report,69.319,11217.187,0.005074,0.002357
2026-08-21T08:28:26,Closure-59,Defects4J,SR,bug_report,62.5,10744.33,0.00473,0.002197
2026-08-21T08:28:26,Closure-6,Defects4J,SR,bug_report,70.39,12403.68,0.00544,0.002527
2026-08-21T08:28:26,Closure-60,Defects4J,SR,bug_report,61.873,10717.226,0.004703,0.002185
2026-08-21T08:28:26,Closure-61,Defects4J,SR,bug_report,61.782,10613.501,0.004693,0.00218
2026-08-21T08:28:26,Closure-62,Defects4J,SR,bug_report,61.98,10690.533,0.004709,0.002188
2026-08-21T08:28:26,Closure-64,Defects4J,SR,bug_report,74.695,11946.893,0.005419,0.002518
2026-08-21T08:28:26,Closure-65,Defects4J,SR,bug_report,74.493,11842.975,0.005391,0.002504
2026-08-21T08:28:26,Closure-66,Defects4J,SR,bug_report,74.254,11823.27,0.005374,0.002497
2026-08-21T08:28:26,Closure-67,Defects4J,SR,bug_report,74.29,11917.512,0.005399,0.002508
2026-08-21T08:28:26,Closure-68,Defects4J,SR,bug_report,74.639,11977.547,0.005427,0.002521
2026-08-21T08:28:26,Closure-69,Defects4J,SR,bug_report,74.593,11856.526,0.005413,0.002515
2026-08-21T08:28:26,Closure-7,Defects4J,SR,bug_report,61.076,11033.243,0.004778,0.00222
2026-08-21T08:28:26,Closure-70,Defects4J,SR,bug_report,74.445,11930.101,0.005409,0.002513
2026-08-21T08:28:26,Closure-71,Defects4J,SR,bug_report,60.555,10568.507,0.004623,0.002148
2026-08-21T08:28:26,Closure-72,Defects4J,SR,bug_report,72.548,11762.364,0.005304,0.002464
2026-08-21T08:28:26,Closure-73,Defects4J,SR,bug_report,26.699,5541.53,0.002236,0.001039
2026-08-21T08:28:26,Closure-74,Defects4J,SR,bug_report,19.718,4794.205,0.001827,0.000849
2026-08-21T08:28:26,Closure-75,Defects4J,SR,bug_report,71.286,11785.45,0.005273,0.00245
2026-08-21T08:28:26,Closure-76,Defects4J,SR,bug_report,57.706,10087.364,0.004407,0.002047
2026-08-21T08:28:26,Closure-77,Defects4J,SR,bug_report,57.581,10040.525,0.0044,0.002044
2026-08-21T08:28:26,Closure-78,Defects4J,SR,bug_report,57.826,10131.325,0.00442,0.002054
2026-08-21T08:28:26,Closure-79,Defects4J,SR,bug_report,70.577,11572.548,0.005194,0.002413
2026-08-21T08:28:26,Closure-8,Defects4J,SR,bug_report,71.112,12687.856,0.005525,0.002567
2026-08-21T08:28:26,Closure-80,Defects4J,SR,bug_report,70.394,11553.858,0.005182,0.002408
2026-08-21T08:28:26,Closure-81,Defects4J,SR,bug_report,60.588,10951.879,0.004729,0.002197
2026-08-21T08:28:26,Closure-82,Defects4J,SR,bug_report,9.053,2839.032,0.000973,0.000452
2026-08-21T08:28:26,Closure-83,Defects4J,SR,bug_report,25.679,5521.579,0.002199,0.001022
2026-08-21T08:28:26,Closure-84,Defects4J,SR,bug_report,25.913,5563.093,0.002213,0.001028
2026-08-21T08:28:26,Closure-85,Defects4J,SR,bug_report,59.879,11107.584,0.004746,0.002205
2026-08-21T08:28:26,Closure-86,Defects4J,SR,bug_report,25.607,5435.013,0.002185,0.001015
2026-08-21T08:28:26,Closure-87,Defects4J,SR,bug_report,57.271,10348.875,0.004468,0.002076
2026-08-21T08:28:26,Closure-88,Defects4J,SR,bug_report,57.459,10273.502,0.004462,0.002073
2026-08-21T08:28:26,Closure-89,Defects4J,SR,bug_report,64.747,11485.711,0.005002,0.002324
2026-08-21T08:28:26,Closure-9,Defects4J,SR,bug_report,70.977,12618.473,0.005513,0.002561
2026-08-21T08:28:26,Closure-90,Defects4J,SR,bug_report,56.811,10243.01,0.004425,0.002056
2026-08-21T08:28:26,Closure-91,Defects4J,SR,bug_report,57.701,10468.698,0.004511,0.002096
2026-08-21T08:28:26,Closure-92,Defects4J,SR,bug_report,57.583,10465.98,0.004509,0.002095
2026-08-21T08:28:26,Closure-94,Defects4J,SR,bug_report,65.191,11593.067,0.005041,0.002342
2026-08-21T08:28:26,Closure-95,Defects4J,SR,bug_report,18.123,4357.358,0.001687,0.000784
2026-08-21T08:28:26,Closure-96,Defects4J,SR,bug_report,19.307,4850.06,0.001829,0.00085
2026-08-21T08:28:26,Closure-97,Defects4J,SR,bug_report,16.092,3994.781,0.001498,0.000696
2026-08-21T08:28:26,Closure-98,Defects4J,SR,bug_report,69.127,12881.131,0.005515,0.002562
2026-08-21T08:28:26,Closure-99,Defects4J,SR,bug_report,69.111,12712.29,0.005469,0.002541
2026-08-21T08:28:26,Codec-1,Defects4J,SR,bug_report,8.205,2377.088,0.000825,0.000383
